id,region,vegClimZoneLab,index,pop,ref,skog,naturtype,tilstand,kartleggingsår
NINFP2510202726,Sørlandet,Boreonemoral sone (BN),1,1.51953031343741,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,god,2025
NINFP2210079146,Sørlandet,Boreonemoral sone (BN),0.885,3.81187104647639,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2022
NINFP2010025670,Nord-Norge,Nordboreal sone (NB),0.5065999999999999,2.7802649595109,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2020
NINFP2310127985,Midt-Norge,Boreonemoral sone (BN),1,0.0102338822016921,0.0364764059914483,8.505414155006413,Rik åpen sørlig jordvannsmyr,god,2023
NINFP1910034070,Østlandet,Nordboreal sone (NB),0.6241,2.47513202683108,0.1333722601996528,6.176461364746097,Rik gransumpskog,dårlig,2019
NINFP2010011669,Vestlandet,Boreonemoral sone (BN),0.8123,3.21417922348574,0.11622073703342016,11.204487661361696,Kilde-edellauvskog,moderat,2020
NINFP2510193041,Sørlandet,Nordboreal sone (NB),0.9993,0.350872010615287,0.16949232313368057,6.457159194946289,Rik åpen jordvannsmyr i mellomboreal sone,dårlig,2025
NINFP2310132195,Sørlandet,Sørboreal sone (SB),1,0.187624138209136,1.2920458645290798,9.933450393676758,Sørlig nedbørsmyr,god,2023
NINFP1910032842,Midt-Norge,Sørboreal sone (SB),1,0.177793705686391,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2019
NINFP2510218116,Midt-Norge,Boreonemoral sone (BN),0.7822,2.56610317472613,0.0364764059914483,8.505414155006413,Rik gråorsumpskog,god,2025
NINFP2210090182,Nord-Norge,Sørboreal sone (SB),1,0.0379228618930587,0.16896093156602648,6.985200634002686,Rik åpen sørlig jordvannsmyr,god,2022
NINFP1810018107,Nord-Norge,Mellomboreal sone (MB),1,0.0143727968797937,0.32338532765706385,6.634419552087784,Kaldkilde under skoggrensa,god,2018
NINFP2110010594,Østlandet,Boreonemoral sone (BN),0.9932,2.25670377569839,1.559071621365017,11.331133085250856,Sørlig nedbørsmyr,sværtRedusert,2021
NINFP2410175313,Østlandet,Sørboreal sone (SB),1,0.560028180681349,1.82999516805013,11.313953018188476,Sørlig nedbørsmyr,god,2024
NINFP2110019710,Østlandet,Nordboreal sone (NB),1,0.0422393036292289,0.1333722601996528,6.176461364746097,Høgereligende og nordlig nedbørsmyr,god,2021
NINFP2010003355,Østlandet,Boreonemoral sone (BN),0.5636,5.65332850883305,1.559071621365017,11.331133085250856,Rik svartorsumpskog,god,2020
NINFP1810013871,Midt-Norge,Sørboreal sone (SB),1,0.0704436095766801,0.6346605428059896,9.350461395263672,Kalkrik åpen jordvannsmyr i boreonemoral til nordboreal sone,god,2018
NINFP1910032913,Østlandet,Nordboreal sone (NB),0.999,0.335161533007596,0.1333722601996528,6.176461364746097,Høgereligende og nordlig nedbørsmyr,dårlig,2019
NINFP2410163024,Nord-Norge,Mellomboreal sone (MB),1,0.021374834636173,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP2210091535,Østlandet,Sørboreal sone (SB),0.22740000000000005,7.62345192627675,1.82999516805013,11.313953018188476,Rik gransumpskog,god,2022
NINFP2310115666,Vestlandet,Boreonemoral sone (BN),1,0.0115251332056368,0.11622073703342016,11.204487661361696,Semi-naturlig våteng,god,2023
NINFP1810017105,Midt-Norge,Boreonemoral sone (BN),0.9999,0.132194145896309,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP1810025418,Nord-Norge,Mellomboreal sone (MB),1,0.0872865200507908,0.32338532765706385,6.634419552087784,Sentrisk høgmyr,god,2018
NINFP2210089104,Sørlandet,Nordboreal sone (NB),0.28569999999999995,3.76479015956914,0.16949232313368057,6.457159194946289,Gammel fattig sumpskog,god,2022
NINFP2110022039,Nord-Norge,Mellomboreal sone (MB),1,0.296095918085468,0.32338532765706385,6.634419552087784,Høgereligende og nordlig nedbørsmyr,god,2021
NINFP2110024372,Østlandet,Nordboreal sone (NB),1,0.0319273842135088,0.1333722601996528,6.176461364746097,Slåttemyr,moderat,2021
NINFP2110045389,Østlandet,Boreonemoral sone (BN),0.17610000000000003,7.91444797242372,1.559071621365017,11.331133085250856,Rik svartorsumpskog,sværtRedusert,2021
NINFP2110009744,Østlandet,Mellomboreal sone (MB),0.9917,1.32755395813909,0.5590415785047743,10.507604438781735,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP2310135894,Østlandet,Sørboreal sone (SB),1,0.127682603918299,1.82999516805013,11.313953018188476,Sørlig nedbørsmyr,god,2023
NINFP2110054998,Sørlandet,Boreonemoral sone (BN),0.5021,5.89110015166309,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2021
NINFP2510195423,Vestlandet,Boreonemoral sone (BN),0.956,1.79658733782639,0.11622073703342016,11.204487661361696,Semi-naturlig myr,dårlig,2025
NINFP2310120876,Sørlandet,Boreonemoral sone (BN),0.3287,6.76672704789251,1.7234797159830728,10.968219366073608,Rik gråorsumpskog,moderat,2023
NINFP2010012899,Østlandet,Boreonemoral sone (BN),0.7992,4.37302573697134,1.559071621365017,11.331133085250856,Rik svartorsumpskog,god,2020
NINFP2010015906,Midt-Norge,Sørboreal sone (SB),0.9988,0.942459428265582,0.6346605428059896,9.350461395263672,Slåttemyr,dårlig,2020
NINFP1810042999,Østlandet,Mellomboreal sone (MB),0.9495,2.15411562975099,0.5590415785047743,10.507604438781735,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2310133187,Nord-Norge,Sørboreal sone (SB),1,0.0141345462985572,0.16896093156602648,6.985200634002686,Øyblandingsmyr,god,2023
NINFP2210107128,Nord-Norge,Mellomboreal sone (MB),1,0.0104048176526724,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,moderat,2022
NINFP2110061879,Sørlandet,Boreonemoral sone (BN),0.8897,3.77560118703393,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,god,2021
NINFP1810043059,Østlandet,Sørboreal sone (SB),1,1.50520214761997,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2210083024,Nord-Norge,Mellomboreal sone (MB),1,0.0487729330685836,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,god,2022
NINFP2110042371,Midt-Norge,Sørboreal sone (SB),1,0.0354152640777578,0.6346605428059896,9.350461395263672,Sørlig slåttemyr,moderat,2021
NINFP2310124019,Vestlandet,Boreonemoral sone (BN),1,0.0102943395840198,0.11622073703342016,11.204487661361696,Semi-naturlig våteng,god,2023
NINFP2010030739,Vestlandet,Boreonemoral sone (BN),1,0.0444216390803018,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2020
NINFP1810022807,Nord-Norge,Nordboreal sone (NB),1,0.0188208944224467,0.30684792412651907,5.821801155090335,Åpen myrflate i boreonemoral til nordboreal sone,moderat,2018
NINFP2110048312,Sørlandet,Nordboreal sone (NB),1,0.180144529220654,0.16949232313368057,6.457159194946289,Semi-naturlig myr,sværtRedusert,2021
NINFP1910026834,Nord-Norge,Mellomboreal sone (MB),1,0.0117627338036533,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2019
NINFP1810022408,Nord-Norge,Mellomboreal sone (MB),1,0.0156345353007498,0.32338532765706385,6.634419552087784,Kaldkilde under skoggrensa,god,2018
NINFP2510207167,Nord-Norge,Mellomboreal sone (MB),1,0.157399137631399,0.32338532765706385,6.634419552087784,Semi-naturlig myr,sværtRedusert,2025
NINFP2310129572,Nord-Norge,Nordboreal sone (NB),0.9639,1.07800448497717,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2023
NINFP1810008975,Østlandet,Sørboreal sone (SB),0.7468,4.86477838211121,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,moderat,2018
NINFP1910043093,Østlandet,Sørboreal sone (SB),1,0.159780334138787,1.82999516805013,11.313953018188476,Kalkrik helofyttsump,god,2019
NINFP1910053392,Østlandet,Boreonemoral sone (BN),1,0.0127966022739504,1.559071621365017,11.331133085250856,Semi-naturlig våteng,moderat,2019
NINFP2010027343,Nord-Norge,Sørboreal sone (SB),1,0.189912859091213,0.16896093156602648,6.985200634002686,Sørlig nedbørsmyr,god,2020
NINFP2410163163,Midt-Norge,Mellomboreal sone (MB),1,0.0244471029826171,0.5928209092881944,7.7255006103515615,Slåttemyr,god,2024
NINFP2410159697,Sørlandet,Nordboreal sone (NB),0.6829000000000001,2.40846677243002,0.16949232313368057,6.457159194946289,Gammel fattig sumpskog,god,2024
NINFP2110042744,Sørlandet,Boreonemoral sone (BN),0.5297000000000001,5.7587858415319,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,sværtRedusert,2021
NINFP2310133680,Nord-Norge,Mellomboreal sone (MB),1,0.0348920239053512,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP2410149094,Midt-Norge,Boreonemoral sone (BN),1,0.0101409029630753,0.0364764059914483,8.505414155006413,Terrengdekkende myr,god,2024
NINFP2110065409,Sørlandet,Boreonemoral sone (BN),0.476,6.01672549993543,1.7234797159830728,10.968219366073608,Rik gråorsumpskog,god,2021
NINFP2510187903,Midt-Norge,Sørboreal sone (SB),0,9.54335521969595,0.6346605428059896,9.350461395263672,Semi-naturlig våteng,sværtRedusert,2025
NINFP1810039615,Sørlandet,Boreonemoral sone (BN),1,1.40031815847292,1.7234797159830728,10.968219366073608,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP1810034739,Nord-Norge,Mellomboreal sone (MB),0.9104,1.60675343426768,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,dårlig,2018
NINFP2210093286,Vestlandet,Boreonemoral sone (BN),1,0.0518062160447595,0.11622073703342016,11.204487661361696,Semi-naturlig myr,god,2022
NINFP1810040004,Midt-Norge,Boreonemoral sone (BN),0.9998,0.169645507552569,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2410173399,Nord-Norge,Mellomboreal sone (MB),1,0.0276799375495402,0.32338532765706385,6.634419552087784,Sørlig nedbørsmyr,god,2024
NINFP2110019153,Sørlandet,Boreonemoral sone (BN),0.28090000000000004,7.03771723568399,1.7234797159830728,10.968219366073608,Rik svartorstrandskog,god,2021
NINFP1910025825,Nord-Norge,Mellomboreal sone (MB),0.995,0.722456212617156,0.32338532765706385,6.634419552087784,Platåhøymyr,moderat,2019
NINFP2510196246,Østlandet,Boreonemoral sone (BN),0.7395,4.72807598881815,1.559071621365017,11.331133085250856,Gammel fattig sumpskog,god,2025
NINFP2410158057,Østlandet,Sørboreal sone (SB),0.7102999999999999,5.06325686742235,1.82999516805013,11.313953018188476,Rik gråorsumpskog,dårlig,2024
NINFP1810042632,Østlandet,Mellomboreal sone (MB),0.6218,4.42599701100395,0.5590415785047743,10.507604438781735,Semi-naturlig våteng,god,2018
NINFP1910029126,Midt-Norge,Sørboreal sone (SB),1,0.0100200627012438,0.6346605428059896,9.350461395263672,Terrengdekkende myr,god,2019
NINFP2210093014,Østlandet,Mellomboreal sone (MB),0.32199999999999995,6.02563114405629,0.5590415785047743,10.507604438781735,Rik gransumpskog,dårlig,2022
NINFP2310146375,Sørlandet,Boreonemoral sone (BN),0.9141,3.5699466554199,1.7234797159830728,10.968219366073608,Rik vierstrandskog,moderat,2023
NINFP2310142112,Nord-Norge,Mellomboreal sone (MB),0.9945,0.737274821563946,0.32338532765706385,6.634419552087784,Rik gransumpskog,dårlig,2023
NINFP2210110763,Midt-Norge,Mellomboreal sone (MB),1,0.469965803632553,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP2310117052,Sørlandet,Boreonemoral sone (BN),0.017100000000000004,9.95408816081488,1.7234797159830728,10.968219366073608,Rik svartorstrandskog,moderat,2023
NINFP2110058037,Sørlandet,Boreonemoral sone (BN),0.265,7.13276747017661,1.7234797159830728,10.968219366073608,Saltpåvirket svartorstrandskog,moderat,2021
NINFP2110052621,Nord-Norge,Mellomboreal sone (MB),1,0.0978969787942059,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP1810020503,Midt-Norge,Boreonemoral sone (BN),1,0.0131820346755479,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP2410153707,Sørlandet,Boreonemoral sone (BN),0.6996,4.93010560924877,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,moderat,2024
NINFP2010016165,Nord-Norge,Mellomboreal sone (MB),0.14,4.63200798114272,0.32338532765706385,6.634419552087784,Rik svartorsumpskog,moderat,2020
NINFP2410159259,Nord-Norge,Mellomboreal sone (MB),1,0.1474562472736,0.32338532765706385,6.634419552087784,Sørlig nedbørsmyr,moderat,2024
NINFP2410180729,Midt-Norge,Sørboreal sone (SB),1,0.116554290920459,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,moderat,2024
NINFP2310141746,Sørlandet,Boreonemoral sone (BN),0.7827,4.48192267050153,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,dårlig,2023
NINFP1810034515,Østlandet,Sørboreal sone (SB),0.9826,2.81640222775979,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2210084453,Midt-Norge,Boreonemoral sone (BN),1,0.0479391450543549,0.0364764059914483,8.505414155006413,Terrengdekkende myr,dårlig,2022
NINFP2110033110,Nord-Norge,Nordboreal sone (NB),1,0.0100736651368378,0.30684792412651907,5.821801155090335,Øyblandingsmyr,moderat,2021
NINFP2010006117,Nord-Norge,Sørboreal sone (SB),1,0.0103633785916437,0.16896093156602648,6.985200634002686,Sørlig nedbørsmyr,moderat,2020
NINFP2510214320,Østlandet,Mellomboreal sone (MB),0.9999,0.690987416350635,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2025
NINFP2410174005,Nord-Norge,Sørboreal sone (SB),1,0.0103473575409863,0.16896093156602648,6.985200634002686,Atlantisk høymyr,moderat,2024
NINFP1910033406,Nord-Norge,Mellomboreal sone (MB),1,0.087179663414169,0.32338532765706385,6.634419552087784,Semi-naturlig myr,god,2019
NINFP2510188296,Østlandet,Boreonemoral sone (BN),0.9787,2.66110224260538,1.559071621365017,11.331133085250856,Rik vierstrandskog,moderat,2025
NINFP2510207319,Nord-Norge,Nordboreal sone (NB),1,0.0728404692010585,0.30684792412651907,5.821801155090335,Slåttemyr,moderat,2025
NINFP1810005035,Midt-Norge,Sørboreal sone (SB),1,0.0100442197016647,0.6346605428059896,9.350461395263672,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2410159928,Nord-Norge,Mellomboreal sone (MB),0.9933,0.771213433181273,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,dårlig,2024
NINFP1910007779,Vestlandet,Boreonemoral sone (BN),1,0.010044908490651,0.11622073703342016,11.204487661361696,Semi-naturlig myr,god,2019
NINFP1810019416,Vestlandet,Boreonemoral sone (BN),0.09650000000000003,8.21076754149072,0.11622073703342016,11.204487661361696,Kalkrik myr- og sumpskogsmark,god,2018
NINFP2210112250,Midt-Norge,Sørboreal sone (SB),0.9337,2.19749469473517,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,dårlig,2022
NINFP2410157867,Nord-Norge,Mellomboreal sone (MB),1,0.0111036016413696,0.32338532765706385,6.634419552087784,Rik åpen sørlig jordvannsmyr,god,2024
NINFP2210108501,Vestlandet,Boreonemoral sone (BN),0.38370000000000004,5.81583654655251,0.11622073703342016,11.204487661361696,Rik svartorsumpskog,moderat,2022
NINFP1910053369,Østlandet,Boreonemoral sone (BN),0.5071,5.93926012942288,1.559071621365017,11.331133085250856,Saltpåvirket svartorstrandskog,moderat,2019
NINFP2410178496,Midt-Norge,Mellomboreal sone (MB),0.6913,3.09963555654352,0.5928209092881944,7.7255006103515615,Gammel fattig sumpskog,dårlig,2024
NINFP1810026893,Nord-Norge,Mellomboreal sone (MB),0.9081,1.62043855950954,0.32338532765706385,6.634419552087784,Kaldkilde under skoggrensa,god,2018
NINFP1810035314,Nord-Norge,Mellomboreal sone (MB),0.7357,2.38378846817421,0.32338532765706385,6.634419552087784,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP1910039884,Vestlandet,Boreonemoral sone (BN),0.4333,5.51615374612771,0.11622073703342016,11.204487661361696,Semi-naturlig våteng,sværtRedusert,2019
NINFP2010021036,Midt-Norge,Mellomboreal sone (MB),1,0.403656281584143,0.5928209092881944,7.7255006103515615,Høgereligende og nordlig nedbørsmyr,god,2020
NINFP1810008243,Midt-Norge,Mellomboreal sone (MB),1,0.107190030041563,0.5928209092881944,7.7255006103515615,Kalkrik åpen jordvannsmyr i boreonemoral til nordboreal sone,god,2018
NINFP2110021949,Nord-Norge,Mellomboreal sone (MB),1,0.265223629073047,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,dårlig,2021
NINFP2510194546,Nord-Norge,Mellomboreal sone (MB),0.8513999999999999,1.91509752795333,0.32338532765706385,6.634419552087784,Høgereligende og nordlig nedbørsmyr,moderat,2025
NINFP1810034882,Sørlandet,Nordboreal sone (NB),0.6314,2.58192041650951,0.16949232313368057,6.457159194946289,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP2010028302,Østlandet,Nordboreal sone (NB),1,0.0707064728077283,0.1333722601996528,6.176461364746097,Slåttemyr,moderat,2020
NINFP2310131817,Nord-Norge,Sørboreal sone (SB),1,0.0100569782120633,0.16896093156602648,6.985200634002686,Sørlig nedbørsmyr,god,2023
NINFP2410181044,Midt-Norge,Sørboreal sone (SB),1,0.0414391870061431,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,moderat,2024
NINFP2010026907,Midt-Norge,Sørboreal sone (SB),0.8844,2.60818612426486,0.6346605428059896,9.350461395263672,Eksentrisk høymyr,dårlig,2020
NINFP2310130116,Østlandet,Boreonemoral sone (BN),0.6996,4.94869194616927,1.559071621365017,11.331133085250856,Gammel fattig sumpskog,god,2023
NINFP2510191251,Sørlandet,Nordboreal sone (NB),0.9816,0.837871081410805,0.16949232313368057,6.457159194946289,Gammel fattig sumpskog,god,2025
NINFP2310130142,Nord-Norge,Nordboreal sone (NB),0.3853,3.13681672863728,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2023
NINFP2410149711,Midt-Norge,Boreonemoral sone (BN),1,0.0592693496082302,0.0364764059914483,8.505414155006413,Atlantisk høymyr,dårlig,2024
NINFP2010034592,Midt-Norge,Sørboreal sone (SB),0.02839999999999998,8.06283717384031,0.6346605428059896,9.350461395263672,Rik gransumpskog,moderat,2020
NINFP2010011899,Midt-Norge,Sørboreal sone (SB),1,0.524880482723412,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2410180515,Midt-Norge,Boreonemoral sone (BN),1,0.0484017613940946,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,dårlig,2024
NINFP1910024695,Nord-Norge,Mellomboreal sone (MB),0.9268,1.50295654556075,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2019
NINFP2310118424,Sørlandet,Boreonemoral sone (BN),0.9993,1.99279765211205,1.7234797159830728,10.968219366073608,Platåhøymyr,sværtRedusert,2023
NINFP2410161459,Midt-Norge,Sørboreal sone (SB),1,0.15337738250211,0.6346605428059896,9.350461395263672,Kalkrik helofyttsump,dårlig,2024
NINFP2210094685,Midt-Norge,Mellomboreal sone (MB),1,0.0835081491098657,0.5928209092881944,7.7255006103515615,Slåttemyr,dårlig,2022
NINFP2410173708,Sørlandet,Nordboreal sone (NB),1,0.0100589249404947,0.16949232313368057,6.457159194946289,Øyblandingsmyr,god,2024
NINFP2510206731,Nord-Norge,Nordboreal sone (NB),0.5206999999999999,2.74002658004046,0.30684792412651907,5.821801155090335,Gammel fattig sumpskog,god,2025
NINFP1810034635,Nord-Norge,Mellomboreal sone (MB),1,0.265139863266343,0.32338532765706385,6.634419552087784,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP2410156387,Nord-Norge,Mellomboreal sone (MB),0.906,1.63283561512287,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,god,2024
NINFP2510216541,Østlandet,Boreonemoral sone (BN),1,0.10030264189417,1.559071621365017,11.331133085250856,Sørlig nedbørsmyr,moderat,2025
NINFP2510219134,Østlandet,Nordboreal sone (NB),0.11150000000000004,4.43820489236263,0.1333722601996528,6.176461364746097,Semi-naturlig våteng,sværtRedusert,2025
NINFP2410175102,Sørlandet,Boreonemoral sone (BN),0.9696,2.92891184796921,1.7234797159830728,10.968219366073608,Rik gråorsumpskog,dårlig,2024
NINFP2310139370,Midt-Norge,Sørboreal sone (SB),0.9987,0.954496356110714,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2023
NINFP1910026527,Østlandet,Sørboreal sone (SB),0.3449,6.91380634672743,1.82999516805013,11.313953018188476,Rik gransumpskog,moderat,2019
NINFP2510187906,Midt-Norge,Sørboreal sone (SB),0.12170000000000003,6.74627791821342,0.6346605428059896,9.350461395263672,Semi-naturlig våteng,dårlig,2025
NINFP2110038502,Vestlandet,Boreonemoral sone (BN),0.6880999999999999,4.03274327629027,0.11622073703342016,11.204487661361696,Kilde-edellauvskog,god,2021
NINFP2310125148,Østlandet,Mellomboreal sone (MB),0.9727,1.80115501653868,0.5590415785047743,10.507604438781735,Rik gransumpskog,dårlig,2023
NINFP2310142788,Vestlandet,Mellomboreal sone (MB),0.9927,1.02249477132228,0.3023709615071615,10.115333770751953,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP2310134184,Nord-Norge,Nordboreal sone (NB),0.30010000000000003,3.4104026227786,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2023
NINFP1810029908,Østlandet,Sørboreal sone (SB),0.5477000000000001,5.88157935090625,1.82999516805013,11.313953018188476,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP1810022691,Nord-Norge,Mellomboreal sone (MB),1,0.264223205571513,0.32338532765706385,6.634419552087784,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP2510195659,Midt-Norge,Sørboreal sone (SB),1,0.690018331218217,0.6346605428059896,9.350461395263672,Semi-naturlig myr,god,2025
NINFP1810027904,Vestlandet,Boreonemoral sone (BN),1,0.0770640847989015,0.11622073703342016,11.204487661361696,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2410173386,Nord-Norge,Sørboreal sone (SB),0.9993,0.364915326619241,0.16896093156602648,6.985200634002686,Rik åpen sørlig jordvannsmyr,god,2024
NINFP1810014695,Midt-Norge,Boreonemoral sone (BN),1,0.104469962657461,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2310139482,Nord-Norge,Mellomboreal sone (MB),1,0.351889945756299,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP1810003358,Midt-Norge,Boreonemoral sone (BN),1,0.0128198912027214,0.0364764059914483,8.505414155006413,Åpen myrflate i boreonemoral til nordboreal sone,dårlig,2018
NINFP1910045239,Østlandet,Mellomboreal sone (MB),1,0.533071281143556,0.5590415785047743,10.507604438781735,Kalkrik helofyttsump,dårlig,2019
NINFP2410148097,Midt-Norge,Boreonemoral sone (BN),1,0.010167685865921,0.0364764059914483,8.505414155006413,Terrengdekkende myr,god,2024
NINFP2110057768,Østlandet,Nordboreal sone (NB),0.995,0.513942856499157,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2021
NINFP2010011778,Østlandet,Boreonemoral sone (BN),1,1.49336832973298,1.559071621365017,11.331133085250856,Sørlig nedbørsmyr,dårlig,2020
NINFP1810040392,Sørlandet,Boreonemoral sone (BN),1,0.726485587444934,1.7234797159830728,10.968219366073608,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP1810013472,Nord-Norge,Nordboreal sone (NB),1,0.0703791444400498,0.30684792412651907,5.821801155090335,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2010002160,Østlandet,Sørboreal sone (SB),1,0.504485909401276,1.82999516805013,11.313953018188476,Semi-naturlig våteng,dårlig,2020
NINFP2010009052,Østlandet,Sørboreal sone (SB),1,1.03550561508096,1.82999516805013,11.313953018188476,Semi-naturlig våteng,dårlig,2020
NINFP1910032511,Nord-Norge,Nordboreal sone (NB),1,0.264829938250223,0.30684792412651907,5.821801155090335,Semi-naturlig myr,god,2019
NINFP2210101029,Østlandet,Boreonemoral sone (BN),1,0.715962252220759,1.559071621365017,11.331133085250856,Kalkrik helofyttsump,moderat,2022
NINFP2010015884,Midt-Norge,Sørboreal sone (SB),0.9873,1.43385368336616,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2510185976,Nord-Norge,Mellomboreal sone (MB),1,0.0208818366519685,0.32338532765706385,6.634419552087784,Høgereligende og nordlig nedbørsmyr,moderat,2025
NINFP2410159490,Sørlandet,Nordboreal sone (NB),0.9995,0.330521814437488,0.16949232313368057,6.457159194946289,Øyblandingsmyr,god,2024
NINFP1810027009,Midt-Norge,Sørboreal sone (SB),1,0.146571169559067,0.6346605428059896,9.350461395263672,Åpen myrflate i boreonemoral til nordboreal sone,moderat,2018
NINFP2210091367,Midt-Norge,Sørboreal sone (SB),1,0.388535354161362,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2022
NINFP1810009522,Midt-Norge,Boreonemoral sone (BN),0.9999,0.134746310624164,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP2410182960,Østlandet,Boreonemoral sone (BN),0.7585999999999999,4.61809117601631,1.559071621365017,11.331133085250856,Gammel fattig sumpskog,god,2024
NINFP1910015942,Østlandet,Boreonemoral sone (BN),0.22560000000000002,7.54102511403004,1.559071621365017,11.331133085250856,Rik svartorstrandskog,moderat,2019
NINFP2210084733,Sørlandet,Mellomboreal sone (MB),0.9739,1.94833825050026,0.8813177829318577,9.589121663411458,Gammel fattig sumpskog,god,2022
NINFP2510202076,Vestlandet,Boreonemoral sone (BN),1,0.108489098621405,0.11622073703342016,11.204487661361696,Semi-naturlig våteng,dårlig,2025
NINFP2010003277,Østlandet,Boreonemoral sone (BN),0.8926000000000001,3.70395642349501,1.559071621365017,11.331133085250856,Sørlig nedbørsmyr,dårlig,2020
NINFP2010032599,Østlandet,Sørboreal sone (SB),0.9578,3.24281361984989,1.82999516805013,11.313953018188476,Rik gråorsumpskog,moderat,2020
NINFP1810037193,Østlandet,Sørboreal sone (SB),0.998,2.24410893178772,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,moderat,2018
NINFP2510187022,Midt-Norge,Sørboreal sone (SB),1,0.310702865977433,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2025
NINFP2410172797,Nord-Norge,Mellomboreal sone (MB),1,0.0320067913828446,0.32338532765706385,6.634419552087784,Slåttemyr,god,2024
NINFP2410179759,Midt-Norge,Sørboreal sone (SB),1,0.0671217535366661,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,moderat,2024
NINFP1910003267,Vestlandet,Boreonemoral sone (BN),1,0.0100216235446549,0.11622073703342016,11.204487661361696,Semi-naturlig myr,god,2019
NINFP1810036403,Midt-Norge,Boreonemoral sone (BN),1,0.0978233251193383,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP2010009680,Nord-Norge,Mellomboreal sone (MB),1,0.104532115556109,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2020
