"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP2210098417",1.45238717795151,0.332088351249695,8849,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510188976",0.0698603541771485,0.0101375356316566,263366,13,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810024297",0.286771674579921,0.0115362601354718,54721,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810029122",3.15586604015651,1.20156252384186,66765,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810012570",6.4274828863008,6.25814700126648,11804,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110043936",0.012528555426894,0.0102499797940254,5862,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910019903",1.87939198462913,0.876165896654129,14782,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210084775",3.99645107350562,3.74414157867432,5086,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110015728",2.44506422801566,0.761960834264755,4056,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010007723",1.89815228201273,0.879366874694824,8697,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410183283",0.413819078573578,0.0176630467176437,410984,12,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110029536",0.178946621182159,0.0164042999967933,27256,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010049591",1.47411123630651,0.159759759902954,24906,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510205202",6.33402582972248,6.66008234024048,20546,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310127236",0.903743378050359,0.0639684647321701,1787,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510195712",5.22921027875586,5.33664751052856,4313,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210106987",0.684010660742971,0.0139599079266191,27460,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010041788",3.90002132812088,3.97070288658142,10799,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810008234",0.0170886466128286,0.0109578357078135,800,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910022998",0.103798629298729,0.0104403397999704,49078,10,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310125835",1.13343568818642,0.0492651015520096,14892,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910045097",0.14399931540983,0.0119150374084711,23558,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410163942",1.88812793050186,0.510807573795319,9408,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310121503",3.50913443039425,3.24978756904602,62328,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010009415",0.180231584292369,0.0113987075164914,55638,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010012771",3.12190855765785,1.76103079319,11670,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510216546",0.630234427118046,0.0225528664886951,136721,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310146685",3.65452737181519,1.22383427619934,12364,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010005177",0.300812954669165,0.0148126743733883,36555,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810028500",7.07530652970871,6.66597580909729,10446,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310141305",1.10751683837883,0.170859813690186,15159,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
