"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP2310132913",0.160812493686669,0.0102416258305311,32189,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410159460",0.0798416716129707,0.0106492191553116,22264,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810046413",0.0787769628833423,0.0107035543769598,40437,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510184314",0.0915816907680982,0.0105253895744681,39479,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310135279",0.0211295114263766,0.0100880293175578,52735,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810034142",0.204942079457716,0.0108216069638729,99829,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510187115",0.35782820566226,0.0137440450489521,56213,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410165130",0.0578043418483482,0.0102958679199219,8975,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410180976",0.0973825753169052,0.010834189131856,11118,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310129070",2.16631602925521,0.154184192419052,29333,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310132857",0.274535874736394,0.0106767835095525,82860,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810011447",0.0936184882858813,0.0103063127025962,183888,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2110026842",0.257949548177874,0.0115220667794347,6985,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
