"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP1910037393",1.70420924061648,0.131297379732132,4626,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2410183166",0.36584403997515,0.0116028003394604,30990,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310130147",0.0224896511447931,0.010165018029511,46814,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310121475",0.333215544451671,0.0199359823018312,4017,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810009904",0.0100631755223065,0.0100183533504605,170624,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2410158982",0.44209871719553,0.0269002132117748,9605,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810006729",0.010037072429582,0.0100229317322373,128261,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2110024549",0.128447278289713,0.0102352574467659,149521,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2210109368",2.40273825755264,0.940303266048431,44440,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810016863",0.482555807388138,0.0107360202819109,58463,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2210106640",4.35971080561856,3.56538105010986,4615,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810016384",0.027724990513573,0.0100538963451982,215309,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310130820",0.0101734652550162,0.0101316943764687,5455,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310118185",0.83367019579594,0.0819752216339111,81762,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2010024858",1.04204457560504,0.0598963759839535,21091,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1910002118",3.32082662167869,1.43245530128479,5651,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810035007",0.102700103717243,0.0103835389018059,69483,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2010031048",0.0106984118198699,0.0103935562074184,4043,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2510204241",0.036433327432123,0.0101500293239951,156333,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
